Currency,Date,Today_Closing_Price,NextDay_Closing_Price,Opening_Price,24h_High,24h_Low
ETH,04/01/2020,132.9708332,133.8206207,127.0556009,134.6841516,125.4814194
ETH,05/01/2020,133.8206207,134.8342522,132.9703017,135.5848146,132.3263511
ETH,06/01/2020,134.8342522,143.1316009,133.8167911,138.195358,133.543008
ETH,07/01/2020,143.1316009,142.133414,135.2739362,143.531238,134.7410752
ETH,08/01/2020,142.133414,140.3393937,143.1324736,145.3194577,138.9961843
ETH,09/01/2020,140.3393937,137.494999,142.1874732,147.8878586,137.0702812
ETH,10/01/2020,137.494999,142.8347834,140.510254,141.3850517,135.4280274
ETH,11/01/2020,142.8347834,143.0715916,137.49557,145.1033113,135.274729
ETH,12/01/2020,143.0715916,145.2809937,144.8464765,147.8492529,142.0189514
ETH,13/01/2020,145.2809937,143.936917,143.0715231,145.7229897,141.7851073
ETH,14/01/2020,143.936917,163.8546315,145.3010869,146.9424926,142.1317502
ETH,15/01/2020,163.8546315,166.5383399,143.5929432,170.7564252,143.5882636
ETH,16/01/2020,166.5383399,163.9372081,163.8406104,171.6563009,158.8671805
ETH,17/01/2020,163.9372081,171.5889768,166.3027404,167.2172214,158.1935887
ETH,18/01/2020,171.5889768,176.700434,163.937012,174.0779173,161.99306
ETH,19/01/2020,176.700434,166.0633101,171.5958832,179.1611163,164.985758
ETH,20/01/2020,166.0633101,167.5725368,176.657885,177.8974234,161.6662374
ETH,21/01/2020,167.5725368,169.0544916,166.0631809,169.2062999,161.0670262
ETH,22/01/2020,169.0544916,167.1518345,167.373634,169.9529092,164.1286409
ETH,23/01/2020,167.1518345,162.6714167,169.0544205,171.1612132,165.6820816
ETH,24/01/2020,162.6714167,162.8065224,167.1518146,167.8245546,158.8187964
ETH,25/01/2020,162.8065224,160.9178681,162.3679149,164.2163654,155.2544171
ETH,26/01/2020,160.9178681,166.7218659,162.8065025,163.7269775,157.3198028
ETH,27/01/2020,166.7218659,169.8001126,160.9179032,167.5504987,159.1773129
ETH,28/01/2020,169.8001126,173.5481484,166.7228033,171.7815363,164.9161589
ETH,29/01/2020,173.5481484,175.4603221,169.801455,174.2348638,169.501864
ETH,30/01/2020,175.4603221,186.2620414,173.5175971,178.2467887,173.0267159
ETH,31/01/2020,186.2620414,181.7284342,173.5603847,186.3123396,170.5479945
ETH,01/02/2020,181.7284342,182.7739889,186.3285604,186.6111016,175.0291985
ETH,02/02/2020,182.7739889,189.3125531,181.7283382,184.0332785,179.0145943
ETH,03/02/2020,189.3125531,189.2575929,183.4823208,193.2911004,178.9859952
ETH,04/02/2020,189.2575929,188.6750822,189.3134157,195.08972,186.5603487
ETH,05/02/2020,188.6750822,204.5305348,189.6130188,191.340966,184.3270488
ETH,06/02/2020,204.5305348,211.2924866,188.6684409,207.4707776,187.6323374
ETH,07/02/2020,211.2924866,221.8331394,203.5375203,216.1313985,201.0790494
ETH,08/02/2020,221.8331394,224.0294272,211.2919393,224.4646953,210.8638617
ETH,09/02/2020,224.0294272,228.044309,221.8323626,227.6191842,213.2555276
ETH,10/02/2020,228.044309,223.3196378,223.3181345,230.8103672,223.1313498
ETH,11/02/2020,223.3196378,237.8783455,228.0450894,229.5480393,216.4743145
ETH,12/02/2020,237.8783455,268.3962677,222.9542937,239.6841923,218.1670884
ETH,13/02/2020,268.3962677,266.2518149,237.8861993,275.4723672,236.4062899
ETH,14/02/2020,266.2518149,284.0004909,268.3807601,277.9827305,255.7409068
ETH,15/02/2020,284.0004909,267.3531863,268.5806049,285.4471774,260.3258231
ETH,16/02/2020,267.3531863,255.3551842,283.9993078,289.0017948,261.3504166
ETH,17/02/2020,255.3551842,261.1372307,267.3499374,273.9227614,234.4556604
ETH,18/02/2020,261.1372307,281.3812072,259.3453376,263.2025109,242.5995295
ETH,19/02/2020,281.3812072,265.1448245,261.1376118,286.3718583,259.532188
ETH,20/02/2020,265.1448245,259.7141345,281.4042932,286.7519742,251.6772125
ETH,21/02/2020,259.7141345,263.949385,258.8474449,264.2184464,246.1780145
ETH,22/02/2020,263.949385,262.5732338,259.7110004,268.6092346,254.0968942
ETH,23/02/2020,262.5732338,272.8428067,265.6881601,267.2730735,256.736652
ETH,24/02/2020,272.8428067,263.8974852,262.5691731,275.3366176,261.2756993
ETH,25/02/2020,263.8974852,251.9396762,272.8473478,277.708362,257.0230483
ETH,26/02/2020,251.9396762,225.6910701,263.8960707,267.006149,244.3759791
ETH,27/02/2020,225.6910701,228.5854083,251.9397915,251.9807182,215.5426206
ETH,28/02/2020,228.5854083,229.7854128,223.8823233,238.428281,210.1001735
ETH,29/02/2020,229.7854128,223.499288,227.62721,234.7948751,214.4878151
ETH,01/03/2020,223.499288,218.777736,229.7860462,233.2691992,221.4456151
ETH,02/03/2020,218.777736,230.812952,223.4992679,227.776085,212.1268018
ETH,03/03/2020,230.812952,224.6566351,218.7768834,234.1852626,215.8928095
ETH,04/03/2020,224.6566351,223.5277347,232.0343099,232.6650573,219.9493612
ETH,05/03/2020,223.5277347,229.4143467,224.6562559,229.047914,220.4809358
ETH,06/03/2020,229.4143467,240.4900817,223.5285236,234.2592546,223.5260538
ETH,07/03/2020,240.4900817,240.5548524,228.936579,241.8133381,227.9712266
ETH,08/03/2020,240.5548524,204.4108196,240.5176726,252.5990377,236.6120714
ETH,09/03/2020,204.4108196,198.9773509,240.574393,240.6522949,203.5604328
ETH,10/03/2020,198.9773509,203.1258772,204.409597,209.7067018,189.822892
ETH,11/03/2020,203.1258772,194.427784,203.1224284,206.417134,195.9137127
ETH,12/03/2020,194.427784,127.2928962,203.1277748,203.1525263,181.7249688
ETH,13/03/2020,127.2928962,134.8210288,194.4190714,195.634896,125.398911
ETH,14/03/2020,134.8210288,124.9746147,127.2961436,142.7696371,89.12203565
ETH,15/03/2020,124.9746147,123.7851093,134.8209002,138.6602973,123.520234
ETH,16/03/2020,123.7851093,107.8983448,124.9783659,140.1188475,120.3637021
ETH,17/03/2020,107.8983448,118.3424036,123.7056714,125.3449192,101.1181962
ETH,18/03/2020,118.3424036,116.6065978,107.9063585,120.9954965,107.5406348
ETH,19/03/2020,116.6065978,140.8145457,118.3389189,119.0685754,110.7148692
ETH,20/03/2020,140.8145457,131.753158,116.5963987,143.5123452,115.9858314
ETH,21/03/2020,131.753158,133.0816861,140.8218465,153.1439814,116.6076331
ETH,22/03/2020,133.0816861,123.2739472,131.7649583,137.8092859,126.0691948
ETH,23/03/2020,123.2739472,133.5701414,133.0569759,137.6053555,122.3096235
ETH,24/03/2020,133.5701414,140.1136999,122.4791515,137.8896112,119.7426464
ETH,25/03/2020,140.1136999,136.2496619,133.5755786,144.3268148,133.0782176
ETH,26/03/2020,136.2496619,136.6194963,140.1092094,142.7179379,133.2704226
ETH,27/03/2020,136.6194963,137.3184524,136.3739676,139.0568576,133.7024401
ETH,28/03/2020,137.3184524,131.2719317,136.6185794,141.8027138,134.9075113
ETH,29/03/2020,131.2719317,125.7283385,137.3174606,137.3480397,125.3914771
ETH,30/03/2020,125.7283385,133.7604753,131.2752903,132.1039718,124.0249907
ETH,31/03/2020,133.7604753,133.8929306,124.4850282,135.4305768,124.1211868
ETH,01/04/2020,133.8929306,133.6525611,133.7498004,135.284805,130.6133359
ETH,02/04/2020,133.6525611,142.5059265,133.9133316,134.9038179,128.9923833
ETH,03/04/2020,142.5059265,141.9206657,133.6531152,149.9255286,133.5361133
ETH,04/04/2020,141.9206657,144.1399041,141.4470883,146.9356898,137.1831309
ETH,05/04/2020,144.1399041,143.4993181,141.9150412,146.5603123,139.0690013
ETH,06/04/2020,143.4993181,165.9462414,144.442955,145.9355568,140.8570066
