Currency,Date,Today_Closing_Price,NextDay_Closing_Price,Opening_Price,24h_High,24h_Low
BCH,17/08/2019,312.6695653,306.9738582,315.0217292,316.5860796,298.7314267
BCH,18/08/2019,306.9738582,319.0471796,312.6806584,313.3941796,300.7165498
BCH,19/08/2019,319.0471796,323.5750494,306.9201058,325.6945208,302.9605375
BCH,20/08/2019,323.5750494,317.3271952,319.0471796,329.3980065,314.2044798
BCH,21/08/2019,317.3271952,301.3159508,323.6194997,327.3302625,312.1906426
BCH,22/08/2019,301.3159508,312.770362,317.3772118,317.5068045,289.2058344
BCH,23/08/2019,312.770362,318.1403795,301.3174901,316.0008548,294.6773011
BCH,24/08/2019,318.1403795,307.2711124,312.8157612,318.88462,306.1805657
BCH,25/08/2019,307.2711124,304.7613545,316.5106713,316.9070961,299.8685665
BCH,26/08/2019,304.7613545,311.1712421,307.2711124,313.0601789,301.2398627
BCH,27/08/2019,311.1712421,305.9379837,305.8225698,315.497859,305.5963341
BCH,28/08/2019,305.9379837,293.4919262,311.1714189,313.3185689,303.3846826
BCH,29/08/2019,293.4919262,278.8902188,308.5585636,309.8330322,284.4924584
BCH,30/08/2019,278.8902188,280.4163472,293.4885803,685.1192731,276.1820464
BCH,31/08/2019,280.4163472,280.6729795,278.890253,284.5236607,271.1927783
BCH,01/09/2019,280.6729795,283.0024685,279.5930988,287.1269845,271.9291566
BCH,02/09/2019,283.0024685,296.075769,280.6725115,284.7141188,274.5617578
BCH,03/09/2019,296.075769,304.6667065,283.0844868,296.6717577,281.0507591
BCH,04/09/2019,304.6667065,294.2950793,295.1359095,307.3720153,294.5847173
BCH,05/09/2019,294.2950793,291.2747978,304.6688198,304.8897029,293.3456776
BCH,06/09/2019,291.2747978,287.1394242,294.3934318,296.7514979,286.7510943
BCH,07/09/2019,287.1394242,302.8191379,291.2761719,303.3404467,280.453411
BCH,08/09/2019,302.8191379,305.7481436,287.1394249,306.2138059,285.5770414
BCH,09/09/2019,305.7481436,306.9300346,300.7415194,311.5026031,295.0923334
BCH,10/09/2019,306.9300346,303.3426836,305.7454161,313.8721441,298.3227092
BCH,11/09/2019,303.3426836,298.4564353,306.9655154,311.5852067,299.1308878
BCH,12/09/2019,298.4564353,301.8374673,303.9966759,307.3400749,292.9119804
BCH,13/09/2019,301.8374673,297.9055084,298.4564353,302.6053938,295.5752013
BCH,14/09/2019,297.9055084,305.0191026,301.8351543,301.8388078,295.1389544
BCH,15/09/2019,305.0191026,303.1052912,297.904926,307.723082,297.1172432
BCH,16/09/2019,303.1052912,308.7764216,305.0710118,307.9212282,302.5664777
BCH,17/09/2019,308.7764216,324.386117,303.1378497,309.9579282,300.8601677
BCH,18/09/2019,324.386117,326.9846537,308.7762249,328.4218299,306.0342297
BCH,19/09/2019,326.9846537,320.6306875,324.386117,333.7487459,318.7666958
BCH,20/09/2019,320.6306875,312.130934,324.4446697,324.4596548,305.8667436
BCH,21/09/2019,312.130934,312.0482168,320.6302278,325.8314435,308.4645578
BCH,22/09/2019,312.0482168,307.784528,312.1373544,318.8478064,310.2398829
BCH,23/09/2019,307.784528,295.0534662,312.0482167,312.7341175,303.2599819
BCH,24/09/2019,295.0534662,235.3116164,307.7845268,308.9915622,291.5222504
BCH,25/09/2019,235.3116164,227.0416443,295.0377893,295.3985252,227.7104242
BCH,26/09/2019,227.0416443,216.2309437,232.15107,235.9620069,218.0838094
BCH,27/09/2019,216.2309437,219.7029391,227.0369092,229.5848362,204.0173268
BCH,28/09/2019,219.7029391,227.5147905,216.2182386,223.6758577,208.3086005
BCH,29/09/2019,227.5147905,218.9002132,220.6451683,230.7064151,218.0071076
BCH,30/09/2019,218.9002132,226.1034604,227.5143353,228.2812385,212.3682997
BCH,01/10/2019,226.1034604,225.9534792,218.3686092,230.83762,212.5441673
BCH,02/10/2019,225.9534792,223.8863696,227.826673,235.8300533,219.4893854
BCH,03/10/2019,223.8863696,223.2201702,225.9614574,226.2470619,220.7925168
BCH,04/10/2019,223.2201702,223.9256353,223.8863536,225.9667077,216.5742794
BCH,05/10/2019,223.9256353,223.0002034,222.6063925,225.3695393,218.3663352
BCH,06/10/2019,223.0002034,219.608966,223.9247282,223.9520213,218.4670828
BCH,07/10/2019,219.608966,234.0940038,223.1836744,223.722954,215.7215
BCH,08/10/2019,234.0940038,230.3249967,219.608777,237.7549135,218.874595
BCH,09/10/2019,230.3249967,238.4414123,234.0918531,239.2095365,227.5255531
BCH,10/10/2019,238.4414123,231.7503473,231.47254,241.6449885,228.5173651
BCH,11/10/2019,231.7503473,221.2998382,238.4480267,240.1568943,229.1756216
BCH,12/10/2019,221.2998382,224.8504749,231.7497688,235.1357599,219.0175357
BCH,13/10/2019,224.8504749,223.8746919,221.2961772,227.6500994,219.8008997
BCH,14/10/2019,223.8746919,227.6729816,224.2254865,228.3860861,220.9940588
BCH,15/10/2019,227.6729816,222.190055,223.8744268,230.5225168,222.7170342
BCH,16/10/2019,222.190055,216.7193051,228.03,228.7868164,217.5431487
BCH,17/10/2019,216.7193051,218.7425114,221.8131842,225.4881356,213.5843378
BCH,18/10/2019,218.7425114,212.2521083,216.719308,220.0195102,213.8111584
BCH,19/10/2019,212.2521083,211.8948763,218.743594,220.4092981,207.6766454
BCH,20/10/2019,211.8948763,223.8495667,211.5406517,215.1804857,210.2465434
BCH,21/10/2019,223.8495667,233.6206202,211.8914849,226.0348638,210.3411902
BCH,22/10/2019,233.6206202,226.0683876,224.2744254,235.8933319,222.5019615
BCH,23/10/2019,226.0683876,207.8530651,233.6192241,233.8105682,226.0370219
BCH,24/10/2019,207.8530651,213.728724,226.4172227,227.1973599,197.9856769
BCH,25/10/2019,213.728724,254.6410033,207.8487334,217.2194636,205.6375219
BCH,26/10/2019,254.6410033,249.6199146,211.7524472,271.8293129,211.6166098
BCH,27/10/2019,249.6199146,262.120201,254.6403126,283.1583687,241.2795548
BCH,28/10/2019,262.120201,269.1701752,252.6867039,268.4347517,246.015418
BCH,29/10/2019,269.1701752,288.994058,262.1123685,275.1111398,257.9032712
BCH,30/10/2019,288.994058,292.7221903,263.5482608,298.0573249,263.1359352
BCH,31/10/2019,292.7221903,280.9745636,288.994058,305.419833,282.4911319
BCH,01/11/2019,280.9745636,276.6729627,292.7205173,292.8004847,268.7781497
BCH,02/11/2019,276.6729627,289.8354081,280.9719985,282.928489,269.320406
BCH,03/11/2019,289.8354081,288.8708836,278.1000162,295.3037021,277.5499087
BCH,04/11/2019,288.8708836,288.0992097,289.8354081,303.0975412,281.5848866
BCH,05/11/2019,288.0992097,292.1227421,288.8656175,293.6483319,284.0892523
BCH,06/11/2019,292.1227421,303.2828648,290.2101638,297.9364874,285.809925
BCH,07/11/2019,303.2828648,293.1481146,292.1220435,306.760697,290.9362888
BCH,08/11/2019,293.1481146,278.4800271,303.2140277,306.6023817,285.5402508
